student_id,branch,cgpa,backlogs,certifications,projects,dsa_problems,internship,communication_score,mock_interview_score,placed,cluster,PC1,PC2
STU0513,Civil,7.59,4,2,0,65,0,67.7,63.9,0,0,0.7126672679156997,-0.36172792255498243
STU0514,Mechanical,8.35,0,2,5,73,0,80.9,66.1,1,1,0.2664947036108173,0.18871973169150394
STU0515,Computer,7.67,1,2,3,64,1,57.2,100.0,1,2,-0.21845180544937637,0.9429235048020274
STU0516,Computer,7.51,2,1,2,81,1,70.7,91.7,1,0,0.11595887852325498,0.5175607642804573
STU0517,IT,8.43,3,2,4,66,0,75.3,54.6,0,0,0.6185807858308786,0.4132527324752589
STU0518,Mechanical,7.34,3,2,0,70,0,66.1,80.8,0,0,0.5118506179240929,-0.04245503436284274
STU0519,Civil,7.84,0,5,3,83,1,45.2,72.6,1,2,-0.4055325494604131,2.155680534881517
STU0520,Computer,7.89,3,0,3,66,1,81.1,64.7,0,0,0.23152451008815042,-0.6866872249321729
STU0521,AI&DS,7.0,1,3,2,75,1,77.7,51.4,0,2,-0.16414336914217842,-0.6119908281345624
STU0522,IT,8.49,0,2,2,81,1,71.0,71.8,1,2,0.5710472962768924,-0.17909968868983048
STU0523,Civil,7.44,0,5,3,58,1,68.5,60.4,0,2,0.14579170022522953,-0.0012821410721920753
STU0524,Mechanical,6.92,1,3,3,65,0,44.8,59.3,0,1,-1.5546757050236255,0.863318778566147
STU0525,Mechanical,8.08,0,5,0,73,1,78.1,53.5,1,2,1.4523280496726787,-1.0061499241634313
STU0526,IT,6.79,0,6,5,61,0,87.3,80.0,0,1,0.5354612720552737,0.9448687758239723
STU0527,IT,7.63,0,3,1,67,1,53.5,53.5,0,2,-0.5401252088182198,-0.5975243608765145
STU0528,Computer,7.59,0,5,2,50,0,85.5,53.6,1,1,1.103329127459806,-1.3903691594500056
STU0529,Computer,8.58,0,2,2,61,0,82.7,76.7,0,1,1.2785657350897859,-1.2022610252783632
STU0530,Mechanical,8.03,1,0,0,69,1,53.1,62.8,0,2,-0.5325715620064028,-1.2706064094047265
STU0531,Mechanical,7.58,0,6,1,68,1,62.9,63.2,1,2,0.6628811832292006,0.24364878667635642
STU0532,Civil,8.34,0,5,5,62,0,49.9,80.5,1,1,-0.0015789472116305226,2.1947412251374026
STU0533,Civil,8.85,0,3,2,76,1,67.2,84.7,1,2,1.1348189573019898,0.4002557595905871
STU0534,AI&DS,8.1,0,6,1,85,0,73.8,33.1,1,1,1.068579380618691,-0.07746780389072966
STU0535,ENTC,7.61,2,3,1,69,0,50.8,63.1,0,0,-0.21350018374607374,0.4884548295611861
STU0536,Civil,6.42,0,1,3,73,1,73.0,43.8,1,2,-1.7289448315428362,-1.2841373367962128
STU0537,Mechanical,6.64,0,0,4,60,0,76.3,59.2,0,1,-1.5828044500167848,-1.4118666005145593
STU0538,Computer,7.33,0,2,2,71,1,76.5,64.9,0,2,-0.15978045671440988,-1.0103587639322154
STU0539,IT,7.05,0,2,0,75,0,73.9,59.7,0,1,-0.14645734880012573,-1.5561512407042895
STU0540,Computer,7.43,1,4,2,61,1,52.0,49.6,0,2,-0.5794795454534056,0.1114228394078009
STU0541,Civil,7.65,1,5,1,76,1,66.4,48.9,1,2,0.5384954127546173,0.09378479884474877
STU0542,AI&DS,8.08,0,1,1,67,0,72.6,75.9,0,1,0.40189151894011865,-1.323001591798386
STU0543,Computer,7.54,0,4,2,74,0,87.0,88.0,1,1,1.2423681163192877,-0.043398057628796824
STU0544,ENTC,8.04,0,3,2,69,1,68.0,34.1,1,2,-0.1026549091568018,-1.1104380021308575
STU0545,AI&DS,7.66,0,2,3,88,1,73.5,60.1,1,2,-0.34411811875058573,0.04836264492151769
STU0546,IT,5.82,0,3,2,86,0,55.9,76.0,0,1,-1.776405117812332,0.8955230850753769
STU0547,Computer,6.75,0,2,5,80,0,53.0,64.5,0,1,-2.1281725828430895,1.370241893276986
STU0548,ENTC,7.47,0,3,4,68,0,51.3,48.3,0,1,-1.369219268359138,0.5870450648247207
STU0549,AI&DS,6.51,0,5,3,77,0,62.5,57.8,0,1,-0.8851538433650925,0.9234028039357485
STU0550,ENTC,8.14,2,2,2,72,0,94.8,69.5,0,0,1.5820040555064983,-0.8137181233239555
STU0551,AI&DS,8.98,4,5,2,66,0,62.8,60.4,1,0,1.898745800879538,1.5546237605395021
STU0552,Mechanical,8.7,0,1,2,69,1,72.7,64.3,1,2,0.49916804541283166,-1.1806867251835438
STU0553,AI&DS,7.41,1,0,3,58,1,75.2,64.7,0,2,-0.6421891318717223,-1.417271463951743
STU0554,AI&DS,8.94,0,4,3,90,1,53.8,57.1,1,2,0.3077545159332889,1.5109501225159587
STU0555,Mechanical,7.73,0,6,4,88,1,62.3,77.2,1,2,0.2878247402547479,2.487384444202069
STU0556,IT,7.3,1,4,5,73,1,76.1,57.8,1,2,-0.23376951490073314,0.9617276461943913
STU0557,Computer,7.05,2,3,2,79,1,73.6,49.9,0,0,-0.17472545773609122,-0.027826984889328273
STU0558,Computer,7.33,3,5,3,70,1,42.1,98.4,1,0,-0.08575931875464783,3.2346490083488035
STU0559,ENTC,7.25,0,2,1,72,1,75.7,63.8,0,2,-0.07929637562732174,-1.342516181923203
STU0560,AI&DS,7.75,0,2,2,55,1,60.8,26.0,0,2,-0.9157086656182664,-1.9014048596261675
STU0561,ENTC,7.74,1,2,2,71,0,61.2,83.8,0,1,-0.02121769988657868,0.40850544491370283
STU0562,Computer,7.6,0,4,2,66,1,73.3,83.8,1,2,0.6853175891455362,-0.009893095854335104
STU0563,Computer,7.99,0,3,4,82,1,87.8,71.9,1,2,0.7141612827183489,0.25041625120270933
STU0564,Computer,8.67,0,5,1,79,1,65.4,74.5,0,2,1.465278437654206,0.5952302631244387
STU0565,IT,8.45,0,2,3,57,1,83.3,97.4,1,2,1.2665362904681021,-0.6256642074917274
STU0566,AI&DS,6.26,0,2,3,51,1,49.3,50.6,0,2,-2.3765128037082457,-0.7908113000229038
STU0567,IT,5.3,0,3,3,66,1,69.7,67.0,0,2,-1.8971181397971004,-0.35200687973298495
STU0568,IT,8.44,2,3,2,76,0,61.0,94.5,0,0,1.0309221540400137,1.5188922606080062
STU0569,Civil,6.37,0,4,4,63,1,71.7,97.7,1,2,-0.518180780999165,0.91065234610257
STU0570,IT,7.4,0,1,3,71,0,64.1,59.5,0,1,-1.0789868202702333,-0.524238454680003
STU0571,AI&DS,6.55,0,0,2,78,1,50.6,95.2,1,2,-1.91407069979065,0.252060363283403
STU0572,ENTC,5.98,0,1,1,68,1,56.5,77.0,0,2,-1.8828445662772635,-0.8708597971892507
STU0573,IT,8.09,0,4,3,78,0,46.6,87.4,1,1,-0.1573819004177344,2.02869100993312
STU0574,AI&DS,8.28,0,3,4,59,0,51.0,76.5,1,1,-0.3483876519706761,0.9446117238154502
STU0575,Mechanical,7.08,2,4,3,67,1,74.2,69.6,0,0,0.2332103679327594,0.6170291911103708
STU0576,Civil,5.27,0,1,4,67,0,64.7,98.1,0,1,-2.3668532482811493,0.4071712480191682
STU0577,Computer,7.11,3,5,3,66,0,71.0,57.1,0,0,0.3957594156293571,1.112402670744848
STU0578,Civil,7.95,0,3,1,67,1,91.6,93.5,1,2,1.7542115446358066,-1.0998645961194244
STU0579,IT,6.27,0,4,0,77,0,64.2,95.9,0,1,-0.1685583284479928,0.2868974694435608
STU0580,Computer,7.77,0,4,2,77,0,76.2,85.4,0,1,0.9441800506012273,0.4364731040330737
STU0581,IT,7.59,0,4,3,70,1,68.4,63.9,1,2,0.011501886085424993,0.24696569699030396
STU0582,Civil,8.12,1,1,4,76,0,100.0,68.7,1,1,0.9666944194334204,-0.749210747566949
STU0583,IT,7.71,0,4,2,80,0,30.0,45.9,0,1,-1.476584349246391,1.3896235975609679
STU0584,IT,6.72,0,3,3,87,1,58.7,58.2,0,2,-1.4336274197598584,0.7742984283543152
STU0585,AI&DS,8.68,2,2,2,61,1,76.5,74.3,0,0,1.3429085972768442,-0.4866191974814474
STU0586,Computer,7.46,3,5,2,55,1,58.2,43.6,0,0,0.17915496613148937,0.43136846887853275
STU0587,Computer,7.58,2,4,2,76,1,75.4,60.5,1,0,0.7054718517851909,0.37723263952485075
STU0588,Computer,6.76,0,3,1,66,1,67.2,94.2,1,2,-0.12388874093128653,-0.2822792567198927
STU0589,Computer,7.2,1,4,1,81,0,79.2,62.7,0,1,0.6492696140042699,-0.14247418942056736
STU0590,Computer,6.8,0,4,1,67,0,53.3,80.5,0,1,-0.5521635797187662,0.36287340851010086
STU0591,Computer,7.44,0,3,1,75,0,70.2,73.5,0,1,0.24517836985649075,-0.3923623202150475
STU0592,AI&DS,9.14,0,1,0,74,0,74.1,60.4,1,1,1.2414482446954322,-1.7608303658505073
STU0593,Computer,6.37,0,2,3,70,1,69.7,62.7,1,2,-1.3900300760527347,-0.5360670158587632
STU0594,IT,6.15,0,0,2,59,1,69.9,67.5,0,2,-1.749777925949143,-1.8738929184871524
STU0595,Mechanical,8.92,0,4,5,74,0,83.6,34.2,1,1,0.8832926365037607,0.06190726014573235
STU0596,IT,7.41,2,1,1,71,1,46.2,79.2,0,0,-0.8726944505576529,0.3886639571657798
STU0597,ENTC,7.0,0,5,2,62,0,69.6,63.2,1,1,0.09635263776321192,-0.1438043453039347
STU0598,Computer,8.54,0,1,2,60,0,52.3,79.7,1,1,-0.1672627276817555,-0.3426271097808331
STU0599,Computer,7.05,0,4,0,63,1,77.8,70.8,0,2,0.663767692542599,-1.371112379940779
STU0600,Computer,9.24,3,1,4,71,0,57.1,62.6,1,0,0.3589841277275274,1.2173304455815295
STU0601,Computer,8.21,0,6,0,62,0,35.9,68.0,1,1,0.3846778049952357,0.8871298707673602
STU0602,Computer,7.16,0,4,5,79,0,78.2,68.0,0,1,-0.2625918533294651,1.1143095272966357
STU0603,Computer,9.54,1,1,4,64,0,64.5,87.1,0,1,0.9381563513919475,0.6350185387424455
STU0604,Computer,7.05,1,3,3,48,1,72.6,65.9,1,2,-0.22790879028714772,-0.766879354039812
STU0605,Computer,8.27,0,3,3,76,1,86.6,69.3,1,2,1.063187587197597,-0.3497227849877602
STU0606,IT,7.87,0,4,3,62,0,72.8,46.1,0,1,0.22949084185968066,-0.5386473259646585
STU0607,Computer,8.77,1,2,2,77,0,70.2,64.3,0,1,0.8522375891693426,-0.07328553579486274
STU0608,IT,9.01,0,4,3,75,1,67.4,86.8,1,2,1.3529856094742199,1.0959935489841979
STU0609,AI&DS,7.63,0,3,0,60,1,53.1,71.4,1,2,-0.10037066704977482,-0.8178085522414951
STU0610,ENTC,6.92,2,3,1,72,0,65.2,48.8,0,0,-0.37348795406095536,-0.30928622029413977
STU0611,Computer,8.01,0,2,3,54,0,93.7,50.4,0,1,0.7620156459604503,-2.156343339877
STU0612,ENTC,6.99,0,4,3,66,1,63.1,53.9,0,2,-0.7804720010640693,0.02296280628449446
STU0613,AI&DS,9.41,0,3,4,79,1,66.0,80.0,1,2,1.0612062566581817,1.234082850856925
STU0614,Computer,7.72,0,1,1,69,0,84.3,78.1,1,1,0.6114638343516124,-1.6597290262597277
STU0615,Mechanical,7.27,0,1,4,65,1,48.0,20.0,1,2,-2.545698365840238,-0.7691953785607573
STU0616,Civil,7.77,1,2,2,68,0,76.1,63.8,0,1,0.34191599011209345,-0.7240713967801231
STU0617,Computer,6.39,0,2,2,80,0,47.3,67.2,0,1,-2.0201758119791564,0.5101285184511799
STU0618,Computer,6.73,0,1,2,71,0,73.2,50.6,0,1,-1.1594339839157282,-1.4855119006777024
STU0619,Mechanical,8.68,0,6,2,76,1,67.7,59.1,1,2,1.427038756236834,0.7248178055830122
STU0620,ENTC,7.01,0,2,1,78,0,76.0,85.0,0,1,0.03753128342498382,-0.5731641179393455
STU0621,Computer,6.66,3,5,3,62,0,54.8,71.1,0,0,-0.3967732629288258,1.8565168930018217
STU0622,Computer,8.08,0,7,4,78,0,61.0,57.5,1,1,0.5627045999618487,2.1128249612536187
STU0623,IT,8.67,0,5,2,61,1,76.6,62.2,1,2,1.623590730878849,-0.43784560106889564
STU0624,IT,8.25,0,4,3,69,0,61.4,61.6,1,1,0.24790041882576602,0.5424531802524151
STU0625,AI&DS,8.5,0,3,4,71,0,77.8,69.2,1,1,0.7473988326576482,0.2502612530173547
STU0626,IT,6.92,0,4,3,80,0,70.7,43.6,1,1,-0.6885849789073349,0.1217532904064805
STU0627,IT,6.32,1,1,3,63,1,62.2,55.0,0,2,-1.9016338465380012,-0.7132489817064074
STU0628,ENTC,8.95,3,2,2,70,0,63.9,80.5,1,0,1.2789880387673283,0.8822089634651984
STU0629,Computer,7.31,0,4,4,64,0,68.0,63.9,1,1,-0.3585803028843704,0.45985104201060173
STU0630,Computer,7.37,0,1,3,76,0,65.1,52.3,0,1,-1.1763994025190359,-0.5333163402201555
STU0631,ENTC,8.8,1,4,2,69,1,77.5,52.9,1,2,1.5081854356374467,-0.37170520886486497
STU0632,Mechanical,8.1,1,6,2,76,1,63.2,75.8,1,2,1.1698263780317475,1.5414879325533022
STU0633,AI&DS,8.01,0,3,4,62,1,60.6,57.2,1,2,-0.47342919672910405,0.16230890523358812
STU0634,AI&DS,9.55,0,1,0,59,1,79.8,72.7,1,2,1.9721861473488338,-2.331639296263922
STU0635,Computer,7.02,0,2,5,76,1,62.5,55.6,1,2,-1.676134993443634,0.5920043357675877
STU0636,IT,8.44,1,4,1,77,0,61.0,48.1,0,1,0.7038890035800243,0.13688540156858195
STU0637,AI&DS,7.65,1,3,4,73,1,35.7,68.7,1,2,-1.4833586421911775,2.0723815613363614
STU0638,Computer,7.84,0,1,2,73,0,54.5,63.5,0,1,-0.8835741840454823,-0.3349608047779983
STU0639,Computer,8.98,0,7,3,75,0,57.1,75.3,1,1,1.541936745145836,2.237744506804848
STU0640,IT,8.06,2,2,4,75,1,61.0,78.3,1,0,-0.13786515315805312,1.4348280519531573
STU0641,Computer,8.08,1,5,2,65,0,58.6,59.6,0,1,0.5825109010605203,0.6818991598376747
STU0642,IT,8.57,4,6,3,86,0,80.8,70.2,0,0,2.4088100988385412,2.5355349688975646
STU0643,Computer,7.27,1,1,0,58,0,57.9,59.2,0,1,-0.6552472062160144,-1.6204882568347307
STU0644,IT,6.84,0,0,0,77,1,58.9,74.5,0,2,-1.2448365018866825,-1.2943118434104126
STU0645,Computer,6.66,0,2,2,64,0,70.0,68.5,0,1,-0.8302249617498862,-0.921194948627943
STU0646,Mechanical,5.83,0,3,3,72,1,53.7,55.6,0,2,-2.2984471208576607,0.25992942217115267
STU0647,AI&DS,9.45,0,5,1,62,1,88.3,54.4,1,2,2.777582445970496,-1.3368220745514043
STU0648,ENTC,6.61,0,0,1,61,1,78.4,69.0,0,2,-0.8510603733566209,-2.4224384903873366
STU0649,ENTC,7.4,1,0,2,66,0,52.8,82.4,0,1,-1.1132530636724933,-0.14993561146680182
STU0650,IT,7.35,0,3,3,68,1,81.2,78.5,1,2,0.28923381475910404,-0.30914435305510235
STU0651,Computer,7.88,1,4,3,69,0,83.9,50.9,0,1,0.8656087522572192,-0.26940504751506783
STU0652,AI&DS,8.33,0,3,1,73,0,53.2,52.4,1,1,-0.016318026788245767,-0.25177788045150035
STU0653,AI&DS,8.37,3,4,1,67,0,52.9,54.6,0,0,0.7486584676276776,0.805506155151581
STU0654,ENTC,7.08,0,3,5,87,1,60.1,56.1,1,2,-1.5124981336291674,1.4392776905294768
STU0655,IT,7.45,0,5,2,77,0,49.6,37.8,0,1,-0.7451952929991487,0.6449304626410488
STU0656,Computer,7.85,0,6,4,62,0,57.9,76.9,1,1,0.3308825753855855,1.7205996815773918
STU0657,Computer,7.38,0,3,4,70,0,62.8,58.2,0,1,-0.8571088492986749,0.45139032519609323
STU0658,IT,9.05,1,4,4,64,0,74.6,71.9,1,1,1.5032603553211943,0.8137450917914099
STU0659,AI&DS,8.04,1,1,1,72,1,69.1,60.3,0,2,0.1231679654526054,-1.1293397391766986
STU0660,AI&DS,8.26,0,3,4,74,1,66.1,64.7,1,2,-0.006945449477404035,0.6102277715365865
STU0661,IT,8.2,0,3,4,85,1,61.7,54.7,1,2,-0.40219126470327504,0.9725825846157833
STU0662,Civil,8.66,0,2,3,62,0,51.0,64.6,0,1,-0.278703582847938,0.13158827981165533
STU0663,AI&DS,7.76,0,4,2,74,0,75.7,51.9,0,1,0.4842799296558916,-0.4262791917332058
STU0664,Computer,6.43,3,3,2,78,1,75.4,64.7,0,0,-0.2333009511732848,0.46646480925504724
STU0665,Computer,7.96,1,5,1,71,0,60.0,86.9,0,1,1.0769671153141607,1.1067158004229831
STU0666,Computer,7.01,0,3,3,79,1,53.7,72.8,1,2,-1.185483933092999,1.0032657167303534
STU0667,Computer,7.12,1,3,3,75,0,88.2,69.4,1,1,0.4247272404816846,-0.13903905878147757
STU0668,Computer,8.13,0,2,2,69,1,71.2,45.2,0,2,-0.006232618655552508,-1.2847535023386418
STU0669,Computer,8.71,2,0,3,66,0,73.2,73.5,0,0,0.54990879877661,-0.3592295285518831
STU0670,Computer,7.62,0,4,2,76,0,73.7,75.0,0,1,0.5947956139680621,0.24457678665911586
STU0671,Computer,7.88,1,3,3,62,1,52.4,69.0,1,2,-0.40282558551890235,0.6656578457572229
STU0672,Mechanical,9.13,2,2,4,78,1,87.5,68.2,1,0,1.5992397477036773,0.39367264406039454
STU0673,Computer,7.82,0,4,1,71,0,62.8,62.9,0,1,0.3661368936724868,-0.17301582890699288
STU0674,AI&DS,9.94,1,6,2,74,1,78.7,74.7,1,2,3.201475907888626,0.9764438832515444
STU0675,IT,8.11,0,4,1,82,1,87.0,86.0,1,2,1.7865524755327735,-0.1896517755723945
STU0676,Civil,6.02,0,4,3,63,0,69.1,70.0,0,1,-1.0342685290944214,0.06207192206679242
STU0677,Computer,8.28,0,2,3,78,0,52.6,50.4,0,1,-0.7564989908887099,0.34560630605528614
STU0678,IT,7.94,3,1,5,75,0,35.6,51.6,1,0,-1.8546798498901793,2.217162660665653
STU0679,Civil,8.76,2,1,2,68,0,67.5,75.9,1,0,0.8257381181929593,-0.0664539282367288
STU0680,Mechanical,8.21,1,1,5,67,1,71.3,50.5,0,2,-0.5387137768997885,-0.13580442450787533
STU0681,Mechanical,7.48,1,4,1,70,0,60.4,68.0,0,1,0.22813734249102585,0.2769127952935699
STU0682,Computer,6.5,0,3,3,97,0,69.8,59.8,0,1,-1.1456537399024784,0.8467866305984777
STU0683,Computer,7.41,3,4,1,72,0,73.6,48.9,0,0,0.7374032118876663,0.026486513977005514
STU0684,ENTC,6.83,0,4,4,69,0,80.9,77.5,1,1,-0.054228842340415945,0.44682605722979274
STU0685,Civil,7.08,0,2,3,71,0,65.0,75.6,0,1,-0.8296614364581385,0.10065499582879597
STU0686,AI&DS,8.13,0,6,3,60,0,67.4,44.7,0,1,0.6992317765038079,0.19796513499885196
STU0687,AI&DS,9.1,1,3,4,70,0,65.7,72.2,1,1,0.9213399147235491,1.0802422416919442
STU0688,Computer,7.96,1,1,1,78,1,68.4,70.0,1,2,0.1394092779579994,-0.6532624342650833
STU0689,ENTC,6.52,0,3,0,62,0,61.3,77.6,0,1,-0.52449759777738,-0.9018816528137711
STU0690,Computer,8.0,0,2,4,61,1,61.3,67.5,0,2,-0.5606732948876795,0.018365516290608164
STU0691,IT,8.68,1,2,2,70,0,62.1,86.4,1,1,0.7789122877670336,0.4573088026885949
STU0692,IT,7.05,0,3,1,62,0,70.0,63.1,0,1,-0.15298500455180059,-1.1544166601346468
STU0693,AI&DS,7.48,1,3,3,56,0,57.0,60.9,0,1,-0.5812219614824642,0.12653364738322692
STU0694,Computer,7.61,3,3,3,67,0,62.1,50.4,0,0,-0.1599936270455157,0.7414497844591017
STU0695,Computer,6.89,0,3,0,71,1,91.5,51.0,1,2,0.5462220397273343,-2.350777239496821
STU0696,AI&DS,8.18,0,6,2,72,1,79.7,49.6,1,2,1.4080182790339422,-0.13312754651182349
STU0697,Computer,7.49,1,6,0,86,1,55.6,68.3,1,2,0.6440327899269946,1.2642505074502974
STU0698,AI&DS,7.98,1,3,2,74,1,79.2,61.0,1,2,0.7834574920658616,-0.4234938119601219
STU0699,Computer,6.8,0,3,4,78,0,76.2,70.0,0,1,-0.6451671365981091,0.48871958834254725
STU0700,IT,7.21,3,3,5,65,0,66.6,46.9,0,0,-0.7134888557254655,1.1293055219383101
STU0701,AI&DS,8.25,0,2,3,56,1,58.8,52.2,0,2,-0.4584880591958672,-0.7854617956769304
STU0702,Computer,7.26,0,3,1,76,1,57.3,51.9,1,2,-0.7295050978876848,-0.451119373312243
STU0703,IT,9.15,1,3,4,57,1,70.9,97.5,1,2,1.5186856668596915,0.8788045025067336
STU0704,Computer,7.24,2,3,3,74,0,57.0,62.5,0,0,-0.6639633175393187,1.1531126433940637
STU0705,Computer,7.8,0,1,1,49,0,82.3,64.0,1,1,0.48192267205998573,-2.679879046746579
STU0706,Civil,8.44,1,4,4,67,1,86.0,63.8,1,2,1.3355580004625185,0.19648285017454592
STU0707,IT,6.32,0,1,4,71,0,67.4,88.3,0,1,-1.5929696683000478,0.30744066257828023
STU0708,Mechanical,6.02,0,4,3,67,0,82.8,40.8,0,1,-0.8901549502057369,-0.964361273334986
STU0709,Computer,6.23,0,2,3,83,0,62.6,64.1,0,1,-1.7790937470337393,0.33995762702530197
STU0710,ENTC,8.74,2,2,2,73,1,58.7,40.7,0,0,0.19042098807953067,-0.11058605275436088
STU0711,ENTC,7.1,0,5,2,87,0,82.3,29.3,0,1,0.13691012741440733,-0.41489555567832015
STU0712,AI&DS,9.9,0,4,3,62,1,88.5,54.0,1,2,2.4954272580705954,-0.8947247062001249
STU0713,IT,7.09,0,1,2,68,0,93.5,71.2,1,1,0.21120843770653747,-1.873720335202391
STU0714,IT,7.77,2,1,2,81,1,72.3,53.0,0,0,-0.1318239035749034,-0.4081252647148253
STU0715,IT,8.99,0,5,4,73,1,79.2,70.9,1,2,1.659603822881894,0.8931236906608555
STU0716,Civil,9.41,1,3,4,57,0,72.0,66.6,1,1,1.3863503047472971,0.22915526285513751
STU0717,Mechanical,9.46,0,1,3,82,1,86.2,62.9,1,2,1.3642220773173948,-0.793566013790154
STU0718,Civil,8.69,0,1,4,57,0,73.6,84.0,0,1,0.4802805984651292,-0.4124744308767693
STU0719,Computer,8.52,0,5,4,58,0,78.5,56.1,0,1,1.161074150753532,0.0456226998346426
STU0720,ENTC,8.13,1,4,3,74,1,53.2,70.7,1,2,0.04717664670878034,1.4712742399394794
STU0721,Civil,8.3,2,4,2,52,0,65.0,38.0,0,0,0.6716068205875763,-0.5520076807204654
STU0722,Computer,7.1,0,1,2,74,0,78.6,66.5,0,1,-0.4592817409362414,-1.1849415730880364
STU0723,Computer,6.86,0,0,2,64,0,77.4,61.1,0,1,-0.9739763342889943,-1.9812815362233775
STU0724,ENTC,7.6,0,4,1,64,0,79.7,47.3,0,1,0.6890708637250679,-1.453056104941732
STU0725,AI&DS,7.45,0,2,2,68,1,69.6,71.0,0,2,-0.249916285928305,-0.7201183258903637
STU0726,Mechanical,7.19,0,4,2,74,0,59.5,53.9,1,1,-0.5748159425098619,0.19203342742541954
STU0727,Computer,8.23,0,1,3,63,1,67.2,91.0,0,2,0.10056237017841403,-0.258549628007651
STU0728,ENTC,8.46,0,1,4,66,1,68.6,28.5,1,2,-0.6971589351998022,-1.2337434645508594
STU0729,Computer,7.68,0,4,1,77,0,71.1,68.7,0,1,0.6428834929646536,-0.12905083155304362
STU0730,Computer,8.93,0,2,3,63,0,55.4,65.6,0,1,0.11460859181428218,0.0454549852103086
STU0731,Computer,6.57,1,1,3,72,1,64.5,60.8,0,2,-1.5738684265939737,-0.30039207647739236
STU0732,Mechanical,7.43,0,1,1,71,0,66.8,57.1,0,1,-0.5951236504698024,-1.420483555991886
STU0733,ENTC,6.95,0,3,4,72,0,38.9,66.0,0,1,-2.0454776326384856,1.5793905800936017
STU0734,AI&DS,5.92,1,4,3,58,0,78.8,80.9,0,1,-0.4131289206421985,0.04834983915437605
STU0735,IT,7.53,0,2,2,59,1,70.1,39.9,1,2,-0.546190764032713,-1.7936219938965934
STU0736,Mechanical,7.49,0,2,4,53,1,71.4,52.9,1,2,-0.7156185278429971,-1.0408057245692808
STU0737,IT,8.96,0,4,2,61,0,61.3,49.2,0,1,0.8506549653959075,-0.37204011340366017
STU0738,Mechanical,8.17,0,3,3,73,0,75.6,48.5,1,1,0.31576837479104863,-0.45378688078062773
STU0739,IT,6.68,0,1,0,72,1,57.2,70.1,0,2,-1.228132290084816,-1.2231759876573693
STU0740,IT,9.27,0,1,4,83,1,59.2,73.8,1,2,0.09009700588565327,0.8698037794892937
STU0741,IT,8.7,3,3,2,71,1,76.2,81.0,1,0,1.7940887134978951,0.6859900327036966
STU0742,IT,8.12,0,2,3,65,1,72.6,74.1,1,2,0.2469570748520978,-0.46402585256752915
STU0743,ENTC,7.4,0,3,2,79,0,51.4,75.3,0,1,-0.7181834063884007,0.8812713243944057
STU0744,AI&DS,6.74,0,2,3,66,1,88.5,43.8,1,2,-0.5906044571392333,-1.8069323116961347
STU0745,Computer,7.27,0,6,4,79,0,58.1,87.3,0,1,-0.035237134047447896,2.574127978286596
STU0746,Mechanical,8.58,0,7,3,88,0,66.3,61.9,1,1,1.3732537417642892,2.065373301302176
STU0747,IT,9.3,1,4,3,62,1,90.7,80.5,1,2,2.6193809987202616,-0.10837240478901058
STU0748,AI&DS,8.99,0,2,3,66,0,41.2,44.4,1,1,-0.6965718683866122,0.2179633244804514
STU0749,Civil,7.16,0,2,4,73,1,45.8,61.4,1,2,-1.9526850469645962,0.8751892090627608
STU0750,AI&DS,6.59,0,0,3,81,0,73.7,79.1,0,1,-1.347819624235886,-0.41599315246479124
STU0751,Computer,7.73,0,5,4,74,1,35.8,65.4,1,2,-1.1189524337446997,2.3586335944541648
STU0752,Civil,6.01,4,2,4,66,1,41.4,53.7,0,0,-2.4961110967385,1.7350964388886978
STU0753,AI&DS,7.89,0,4,2,63,0,83.3,84.6,0,1,1.361586285288876,-0.3868605911094834
STU0754,IT,7.47,0,4,2,64,1,62.7,47.4,0,2,-0.3117205969768853,-0.527150731837481
STU0755,Computer,7.18,0,4,2,82,0,96.5,64.7,1,1,1.0042151796473988,-0.6450254542958502
STU0756,ENTC,6.16,3,5,4,74,1,54.5,74.6,0,0,-1.0181699909998105,2.673590680569518
STU0757,AI&DS,8.06,0,3,2,82,0,63.9,96.4,1,1,0.5576296766073279,1.0521093021330987
STU0758,AI&DS,7.12,0,3,3,66,1,75.0,58.1,1,2,-0.3979654226806896,-0.6339441293773552
STU0759,Mechanical,6.55,1,5,4,65,0,74.1,60.9,0,1,-0.34966484026628764,0.7676045843471168
STU0760,ENTC,5.01,1,4,2,59,0,64.7,58.3,0,1,-1.7881861694311332,-0.3280138576079795
STU0761,Computer,7.58,0,3,3,71,0,59.6,68.6,0,1,-0.50368328672839,0.4905481207040682
STU0762,IT,9.2,0,4,2,73,0,71.0,73.8,0,1,1.7030954865203385,0.3069350542194484
STU0763,Computer,9.1,0,3,1,69,1,85.9,81.4,1,2,2.247804511428529,-1.0067705874559187
STU0764,ENTC,7.19,0,3,4,68,1,77.9,76.3,1,2,-0.18738876131497048,0.1252995438407219
STU0765,Computer,7.06,0,4,1,69,1,59.8,57.5,0,2,-0.43651564475327714,-0.3907750749417291
STU0766,AI&DS,8.02,0,3,2,77,0,55.1,77.2,1,1,-0.059228623193082024,0.7483863603199724
STU0767,ENTC,6.7,0,1,4,65,0,59.0,66.4,1,1,-1.9014588388496656,-0.08402506428993461
STU0768,Mechanical,7.87,0,3,2,63,0,51.4,76.2,0,1,-0.2832159041420784,0.309590266265383
STU0769,IT,8.29,0,2,5,74,1,69.9,77.0,1,2,-0.10954354796150861,0.8075589095339327
